timestamp,action,symbol,strategy,direction,entry_price,exit_price,pnl_dollars,pnl_pct,hold_time_minutes,dte_at_entry,dte_at_exit,entry_delta,entry_theta,entry_signal_strength,entry_conviction,entry_credit_ratio,entry_whale_premium,entry_prob_profit,entry_underlying_price,vix_at_entry,entry_flow_direction,profit_tier_reached,stop_loss_price,scaled_stop_level,exit_reason,day_of_week,hour_of_day,quantity,max_risk_dollars
2026-04-29T17:12:46.722459,OPEN,WFC,bull_put_spread,bullish,0.58,0.58,0,0,0,8,8,-0.175,0.0185,86,100,0.2800,10749010,0.6208,81.19,0.00,,0,-1.45,,,Wednesday,17,1,144.00
2026-04-29T17:19:56.141470,CLOSE,PLTR,bull_put_spread,bullish,0.54,1.12,-58.50,-108.33,2811,3,1,0.000,-0.0384,0,0,0.2700,0,0.0000,0.00,0.00,,0,-1.35,,closed/expired on Tradier (recon),Wednesday,17,1,146.00
2026-04-29T18:40:49.250371,CLOSE,JNJ,bull_call_spread,bearish,1.46,-1.63,-309.00,-211.64,2987,2,1,0.000,,0,0,0.5840,0,0.0000,0.00,0.00,,0,1.24,,Low DTE exit: 1 DTE remaining with only +0.0% — theta acceleration,Wednesday,18,1,104.00
2026-04-29T19:22:53.762874,OPEN,XLV,bull_call_spread,bearish,0.85,0.85,0,0,0,8,8,0.207,-0.0215,85,100,0.4900,18584731,0.3810,142.81,0.00,,0,0.72,,,Wednesday,19,2,196.00
2026-04-29T19:23:39.343681,CLOSE,XLV,bull_call_spread,bearish,0.85,-0.80,-330.00,-194.12,1,8,8,0.207,-0.0215,85,100,0.4900,18584731,0.3810,142.81,18.33,bullish,0,0.72,,"Debit thesis invalidated: bull call, XLV @ $142.80 below long strike $143.00",Wednesday,19,2,196.00
2026-04-29T19:29:08.132574,OPEN,UNH,bull_put_spread,bullish,0.74,0.74,0,0,0,8,8,-0.058,0.0124,86,100,0.2000,3100729,0.6171,369.48,0.00,,0,-1.85,,,Wednesday,19,1,200.00
2026-05-01T14:00:19.384560,CLOSE,WFC,bull_put_spread,bullish,0.58,0.32,26.00,44.83,2688,9,6,0.000,0.0188,0,0,0.2900,0,0.0000,0.00,0.00,,0,-1.45,,Take profit hit: close=$0.27 <= $0.29 (50% of credit),Friday,14,1,142.00
2026-05-01T15:04:24.297892,OPEN,JNJ,bull_call_spread,bearish,1.12,1.12,0,0,0,6,6,0.146,-0.0207,76,100,0.4480,60444592,0.3788,228.97,0.00,,0,0.95,,,Friday,15,1,112.00
2026-05-04T19:30:45.472936,CLOSE,NVDA,bull_put_spread,bullish,0.61,2.52,-191.50,-313.93,10283,1,-1,0.000,,0,0,0.2440,0,0.0000,0.00,0.00,,0,-1.53,,Position removed: expired (DTE=-1) — likely settled on Tradier,Monday,19,1,189.00
2026-05-06T13:32:50.035300,CLOSE,UNH,bull_put_spread,bullish,0.74,1.51,-77.00,-104.05,9724,4,1,0.000,-0.0264,0,0,0.2960,0,0.0000,0.00,0.00,,0,-1.85,,Credit 1-DTE exit: 1 DTE with -85.8% — closing to avoid assignment/gamma risk,Wednesday,13,1,176.00
